state,county,Median Household Income (5y Average),Median Household Income for +7-person Households (5y Avg.),Median Household Income for 1-person Households (5y Avg.),Median Household Income for 2-person Households (5y Avg.),Median Household Income for 3-person Households (5y Avg.),Median Household Income for 4-person Households (5y Avg.),Median Household Income for 5-person Households (5y Avg.),Median Household Income for 6-person Households (5y Avg.),Percent Below Federal Poverty Level (1y Avg.),Percent Below Federal Poverty Level (5y Avg.),Percent of +4 Person Households with +3 Workers (5y Avg.),Percent of +4 Person Households with 1 Worker (5y Avg.),Percent of +4 Person Households with 2 Workers (5y Avg.),Percent of +4 Person Households with No Workers (5y Avg.),Percent of 1 Person Households with 1 Worker (5y Avg.),Percent of 1 Person Households with No Workers (5y Avg.),Percent of 2 Person Households with 1 Worker (5y Avg.),Percent of 2 Person Households with 2 Workers (5y Avg.),Percent of 2 Person Households with No Workers (5y Avg.),Percent of 3 Person Households with 1 Worker (5y Avg.),Percent of 3 Person Households with 2 Workers (5y Avg.),Percent of 3 Person Households with 3 Workers (5y Avg.),Percent of 3 Person Households with No Workers (5y Avg.),Percent of Senior Population Below Federal Poverty Level (1y Avg.),Percent of Senior Population Below Federal Poverty Level (5y Avg.),Percentage of Total Housing Units that are Vacant (1y Avg.),Percentage of Total Housing Units that are Vacant (5y Avg.),Senior Unemployment Rate (1y Avg.),Senior Unemployment Rate (5y Avg.),Unemployment Rate (1y Avg.),Unemployment Rate (5y Avg.)
 South Dakota,Moody County,54383.0,74375.0,29841.0,60942.0,67386.0,72218.0,76500.0,89583.0,,0.1468278914690018,0.236614853143692,0.2711571753025055,0.4611398875713348,0.0310880821198225,0.5436508059501648,0.4563491940498352,0.2497512400150299,0.5074626803398132,0.2427860647439957,0.3208722770214081,0.3489096462726593,0.2429906576871872,0.0872274115681648,,0.1495844721794128,,0.0569508299231529,,0.0,,0.0675900280475616
 South Dakota,Oglala Lakota County,26330.0,27908.0,14118.0,22750.0,35694.0,35324.0,37609.0,35238.0,,0.5394960641860962,0.0511440113186836,0.3331090211868286,0.2792732119560242,0.3364737629890442,0.4427312910556793,0.5572687387466431,0.3989266455173492,0.0447227209806442,0.5563506484031677,0.4064665138721466,0.230946883559227,0.0531177818775177,0.3094688355922699,,0.3594604432582855,,0.1712691783905029,,0.0,,0.281278133392334
 South Dakota,Pennington County,51084.0,45938.0,30457.0,60779.0,63385.0,73530.0,78433.0,62279.0,0.1606156378984451,0.1377997249364853,0.1863499879837036,0.2556439936161041,0.5046326518058777,0.0533733516931534,0.5715841054916382,0.4284158945083618,0.3350499272346497,0.4138667285442352,0.2510833442211151,0.3282006978988648,0.4631488025188446,0.1441176533699036,0.0645328685641289,0.0916487723588943,0.072743147611618,0.0950331687927246,0.0917676761746407,0.0601001679897308,0.0337243415415287,0.0709385797381401,0.0470142886042595
 South Dakota,Perkins County,45855.0,97188.0,25083.0,62222.0,58958.0,72000.0,64583.0,42813.0,,0.1353179961442947,0.121387280523777,0.2312138676643372,0.6300578117370605,0.0173410400748253,0.45374450087547297,0.5462555289268494,0.2786561250686646,0.4486165940761566,0.2727272808551788,0.3229813575744629,0.4720496833324432,0.1490683257579804,0.0559006221592426,,0.1619373559951782,,0.2625979781150818,,0.0,,0.040155440568924
 South Dakota,Potter County,47991.0,,24871.0,61250.0,73393.0,70455.0,51765.0,,,0.1060469299554825,0.21604938805103302,0.3148148059844971,0.4135802388191223,0.0555555559694767,0.4860050976276398,0.5139949321746826,0.3109452724456787,0.4278607070446014,0.2611940205097199,0.1842105239629746,0.5263158082962036,0.210526317358017,0.0789473652839661,,0.0722752213478088,,0.3329040706157684,,0.0,,0.0085034016519785
 South Dakota,Roberts County,50108.0,54500.0,27183.0,63324.0,61111.0,63221.0,63889.0,49500.0,,0.2057826519012451,0.1608222424983978,0.3724304735660553,0.391777515411377,0.0749697685241699,0.5017668008804321,0.4982332289218903,0.3179449141025543,0.379746824502945,0.3023082613945007,0.3283582031726837,0.4303482472896576,0.0995024889707565,0.141791045665741,,0.1008598580956459,,0.25,,0.0142857143655419,,0.0719499513506889
 South Dakota,Sanborn County,51167.0,71250.0,26250.0,61250.0,57262.0,83750.0,,,,0.0864465683698654,0.1315789520740509,0.1973684281110764,0.6710526347160339,0.0,0.511945366859436,0.4880546033382416,0.2892057001590729,0.4867617189884186,0.2240325808525085,0.227941170334816,0.455882340669632,0.2205882370471954,0.0955882370471954,,0.0990520566701889,,0.1382636725902557,,0.1382978707551956,,0.0288675054907799
 South Dakota,Spink County,49859.0,88750.0,29093.0,60302.0,64762.0,76458.0,75313.0,106667.0,,0.1105172112584114,0.1423076987266541,0.2538461685180664,0.5788461565971375,0.025000000372529,0.5252774357795715,0.4747225642204285,0.2903865277767181,0.4489593803882599,0.2606541216373444,0.2925170063972473,0.5306122303009033,0.1258503347635269,0.05102040991187099,,0.0783663913607597,,0.1629886478185654,,0.0031545741949229994,,0.0146430749446154
 South Dakota,Stanley County,60046.0,,29476.0,62938.0,69792.0,86250.0,71765.0,,,0.0716225355863571,0.2297872304916382,0.1021276563405991,0.6680850982666016,0.0,0.6183745861053467,0.3816254436969757,0.4043993353843689,0.3824027180671692,0.2131979763507843,0.0210526324808598,0.699999988079071,0.1631578952074051,0.1157894730567932,,0.0931994244456291,,0.1334222853183746,,0.0,,0.0133954575285316
 South Dakota,Sully County,59800.0,,39688.0,63750.0,59688.0,93125.0,106875.0,,,0.0437196381390095,0.1487603336572647,0.1074380129575729,0.7438016533851624,0.0,0.5666666626930237,0.4333333373069763,0.2587719261646271,0.4254385828971863,0.3157894611358643,0.2857142984867096,0.5555555820465088,0.1111111119389534,0.0476190485060215,,0.0287670437246561,,0.2645241022109985,,0.0,,0.0066489363089204
 South Dakota,Todd County,30800.0,39792.0,23100.0,35625.0,32583.0,30577.0,27228.0,23654.0,,0.47149619460105896,0.0508628524839878,0.3905540406703949,0.2715713083744049,0.2870118021965027,0.5814332365989685,0.4185667634010315,0.3814102709293366,0.2387820482254028,0.3798076808452606,0.3390663266181946,0.2751842737197876,0.0663390681147575,0.3194103240966797,,0.2315045893192291,,0.1238034442067146,,0.0337078645825386,,0.21223922073841103
 South Dakota,Tripp County,41210.0,11531.0,23858.0,54174.0,72557.0,60833.0,64375.0,,,0.2162926644086838,0.1875,0.3102678656578064,0.453125,0.0491071417927742,0.5767077207565308,0.4232922792434692,0.2689173519611359,0.5192083716392517,0.2118742763996124,0.3398328721523285,0.5682451128959656,0.0863509774208069,0.0055710305459797,,0.1659641712903976,,0.1636778563261032,,0.0,,0.0058099795132875
 South Dakota,Turner County,54707.0,111607.0,22594.0,58024.0,78125.0,75769.0,75156.0,86509.0,,0.1034482792019844,0.18168812990188601,0.1945636570453644,0.5922746658325195,0.0314735323190689,0.4165720641613007,0.5834279060363771,0.2826379537582398,0.4670255780220032,0.2503364682197571,0.2320987582206726,0.4296296238899231,0.2370370328426361,0.101234570145607,,0.0564579926431179,,0.1219389066100121,,0.0178571436554194,,0.0228268392384052
 South Dakota,Union County,63890.0,124402.0,34039.0,70389.0,76898.0,112353.0,102596.0,110417.0,,0.0643598139286041,0.1710526347160339,0.2810150384902954,0.5479323267936707,0.0,0.6255850195884705,0.3744149804115295,0.2573373019695282,0.5010634064674377,0.2415993213653565,0.3476394712924957,0.5064377784729004,0.0772532224655151,0.0686695277690887,,0.0854006111621857,,0.0945683047175407,,0.0,,0.0268473215401173
 South Dakota,Walworth County,46526.0,52500.0,24052.0,55125.0,72200.0,65938.0,94688.0,70938.0,,0.1077239587903023,0.1286173611879349,0.3086816668510437,0.5627009868621826,0.0,0.4883990585803986,0.511600911617279,0.2725250422954559,0.4293659627437592,0.2981090247631073,0.0923076942563057,0.7346153855323792,0.1653846204280853,0.0076923076994717,,0.1081899851560593,,0.2067932039499283,,0.0,,0.03419104591012
 South Dakota,Yankton County,48723.0,69464.0,22313.0,57529.0,69194.0,69743.0,86667.0,77063.0,,0.1445196121931076,0.0925110131502151,0.1916299611330032,0.6960352659225464,0.0198237877339125,0.5880458354949951,0.4119541943073273,0.2811457216739655,0.4441045522689819,0.2747497260570526,0.1901792734861374,0.5113016366958618,0.2470771670341492,0.0514419339597225,,0.1229028105735779,,0.07274956256151201,,0.0,,0.0285234898328781
 South Dakota,Ziebach County,36552.0,33125.0,33611.0,43571.0,41458.0,45714.0,26563.0,31875.0,,0.3944365084171295,0.1052631586790085,0.3122807145118713,0.3052631616592407,0.2771929800510407,0.5259740352630615,0.4740259647369385,0.239999994635582,0.4350000023841858,0.32499998807907104,0.3529411852359772,0.294117659330368,0.0588235296308994,0.294117659330368,,0.2199142277240753,,0.2048192769289017,,0.1636363565921783,,0.2697466611862183
 Tennessee,Anderson County,44241.0,48527.0,23384.0,52854.0,58496.0,64546.0,70195.0,65686.0,0.1300107687711716,0.1721172034740448,0.1144531220197678,0.28515625,0.5005859136581421,0.0998046845197678,0.4212707281112671,0.5787292718887329,0.3399519622325897,0.2791835963726044,0.3808644115924835,0.3667924404144287,0.352075457572937,0.1020754724740982,0.1790565997362137,0.0986302047967911,0.0774024575948715,0.1028002500534058,0.1162991300225258,0.0,0.0419647097587585,0.0859366059303284,0.0736435204744339
 Tennessee,Bedford County,43819.0,76053.0,18728.0,47993.0,52772.0,55203.0,56000.0,37250.0,,0.1625427007675171,0.1629682630300522,0.4135051369667053,0.3598186671733856,0.0637079477310181,0.4092178642749786,0.590782105922699,0.3391648828983307,0.3479121923446655,0.3129229247570038,0.3028234541416168,0.4554762542247772,0.1020788103342056,0.1396214663982391,,0.0721891298890114,,0.0825367867946625,,0.0307242143899202,,0.061396811157465
 Tennessee,Benton County,33611.0,31563.0,16636.0,42406.0,52361.0,48571.0,69107.0,,,0.2264978736639023,0.1002811640501022,0.4920337498188019,0.341143399477005,0.0665417090058327,0.3322565853595734,0.667743444442749,0.3071748912334442,0.2245889455080032,0.4682361781597138,0.4235159754753113,0.2522830963134766,0.0787671208381653,0.2454337924718857,,0.1490434855222702,,0.2427346557378769,,0.0386473424732685,,0.1105247288942337
 Tennessee,Bledsoe County,38535.0,86429.0,14880.0,46345.0,38427.0,57500.0,35104.0,,,0.2372617721557617,0.1226508393883705,0.3976261019706726,0.3234421312808991,0.156280905008316,0.3211462497711182,0.6788537502288818,0.3599212169647217,0.2471688836812973,0.3929098844528198,0.4543889760971069,0.2564543783664703,0.0292598959058523,0.2598967254161835,,0.1454020291566849,,0.1750439405441284,,0.0707964599132538,,0.0930232554674149
 Tennessee,Blount County,49532.0,100714.0,25320.0,54415.0,63733.0,70554.0,68158.0,86979.0,0.1044992953538895,0.1357086896896362,0.1904406994581223,0.300936758518219,0.4529486894607544,0.0556738339364529,0.4406130313873291,0.5593869686126709,0.3802603781223297,0.2910701632499695,0.3286694288253784,0.383072167634964,0.3576685786247253,0.1387701779603958,0.1204890757799149,0.0611781664192677,0.0763587951660156,0.1274745762348175,0.1174037083983421,0.0498102456331253,0.0299564264714718,0.030931169167160998,0.0650827139616013
 Tennessee,Bradley County,43721.0,56705.0,23052.0,49223.0,51879.0,64464.0,61250.0,69833.0,0.1350019425153732,0.1842884719371796,0.1676017642021179,0.3294735550880432,0.4164975583553314,0.0864271223545074,0.4174551069736481,0.5825448632240295,0.3591333627700806,0.305042952299118,0.3358236849308014,0.3904788792133331,0.3957211673259735,0.090252198278904,0.1235477477312088,0.0738448575139046,0.0908817946910858,,0.0756885036826134,0.0,0.0387368425726891,0.0422325171530247,0.0933775752782822
 Tennessee,Campbell County,33628.0,,13866.0,38252.0,39966.0,65783.0,41660.0,51071.0,,0.2237753421068192,0.0943168103694916,0.2515114843845367,0.496070146560669,0.1581015735864639,0.2253647595643997,0.7746352553367615,0.3630100786685944,0.1962550729513168,0.44073486328125,0.3575464189052582,0.3587570488452911,0.0758676379919052,0.2078288942575455,,0.1283076703548431,,0.207022026181221,,0.0,,0.0869944021105766
 Tennessee,Cannon County,43654.0,49792.0,21602.0,47139.0,58403.0,61875.0,81375.0,59922.0,,0.1617819517850876,0.1409836113452911,0.4418032765388489,0.35983607172966,0.0573770478367805,0.467787116765976,0.5322129130363464,0.3313219845294952,0.2978606820106506,0.3708173334598541,0.4310531914234161,0.3680781722068787,0.0597176998853683,0.1411509215831757,,0.0955738574266434,,0.111202634871006,,0.0657142847776413,,0.0986581295728683
 Tennessee,Carroll County,36212.0,60476.0,18280.0,40924.0,49736.0,51400.0,74315.0,46202.0,,0.1979985386133194,0.1788048595190048,0.3253968358039856,0.3851540684700012,0.1106442585587502,0.35078218579292303,0.6492177844047546,0.3390609920024872,0.264762818813324,0.3961761891841888,0.422096312046051,0.3093484342098236,0.0679886713624001,0.2005665749311447,,0.1002116948366165,,0.1358155757188797,,0.0428994074463844,,0.0850202441215515
 Tennessee,Carter County,33177.0,50667.0,16885.0,41190.0,51008.0,42218.0,40350.0,36736.0,,0.2388108670711517,0.1525195389986038,0.3683643341064453,0.3139315545558929,0.1651845872402191,0.3632081747055054,0.6367918252944946,0.356024444103241,0.2641865611076355,0.3797889947891235,0.3304827511310577,0.4204137921333313,0.0995862036943436,0.1495172381401062,,0.1231729984283447,,0.1374905556440353,,0.0230769235640764,,0.0709380283951759
 Tennessee,Cheatham County,53179.0,64583.0,32226.0,54060.0,64512.0,71429.0,68028.0,75110.0,,0.1294307261705399,0.1750614196062088,0.2622850239276886,0.4855650961399078,0.0770884528756142,0.5131213068962097,0.4868786633014679,0.3394679427146912,0.3717201054096222,0.2888119518756867,0.35429686307907104,0.41523438692092896,0.1023437529802322,0.1281249970197678,,0.0810854136943817,,0.0803966149687767,,0.0383597873151302,,0.0653925538063049
 Tennessee,Chester County,42376.0,,18183.0,46927.0,52660.0,68780.0,96129.0,,,0.1793481558561325,0.1865912824869156,0.24798060953617104,0.4176090359687805,0.1478190571069717,0.3982621431350708,0.6017378568649292,0.30765938758850103,0.3093709945678711,0.3829696178436279,0.4028708040714264,0.4220095574855804,0.0851674675941467,0.0899521559476852,,0.1364142894744873,,0.1429588496685028,,0.1018766760826111,,0.1074349880218506
 Tennessee,Claiborne County,33428.0,80644.0,15385.0,37785.0,43713.0,56875.0,60568.0,,,0.2226643413305283,0.1054041981697083,0.3970522582530975,0.3943724930286408,0.1031710579991341,0.2764542996883392,0.7235457301139832,0.3288854062557221,0.2343014180660248,0.4368131756782532,0.3754080533981323,0.3139281868934631,0.0767138227820396,0.2339499443769455,,0.1417799144983292,,0.1444798707962036,,0.0304114483296871,,0.08444060385227199
 Tennessee,Clay County,28147.0,2499.0,17270.0,30337.0,32644.0,59423.0,39479.0,,,0.2483370304107666,0.0496323518455029,0.2886029481887817,0.4632352888584137,0.1985294073820114,0.3586448729038239,0.6413551568984985,0.3393417000770569,0.11833855509758,0.5423197746276855,0.2589473724365234,0.3726315796375275,0.0589473694562912,0.3094736933708191,,0.2116910964250565,,0.2506459951400757,,0.0,,0.0852375775575638
 Tennessee,Cocke County,31081.0,53558.0,16204.0,38859.0,38174.0,41369.0,56813.0,48893.0,,0.2609857618808746,0.1614208668470383,0.3489208519458771,0.357014387845993,0.1326438784599304,0.3451811373233795,0.6548188924789429,0.3395784497261047,0.2550891637802124,0.4053323864936829,0.4050000011920929,0.3008333444595337,0.0958333313465118,0.1983333379030228,,0.1528420895338059,,0.1512203514575958,,0.0,,0.0995136275887489
 Tennessee,Coffee County,45456.0,77545.0,22911.0,53838.0,61329.0,52041.0,65000.0,68424.0,,0.1586886644363403,0.1792472898960114,0.3889006972312927,0.3650861084461212,0.0667658969759941,0.4431650042533875,0.5568349957466125,0.3766198754310608,0.2456803470849991,0.3776997923851013,0.3516449332237244,0.4301675856113434,0.0875232741236687,0.1306641846895218,,0.0908211544156075,,0.0865914672613144,,0.0414937771856785,,0.0701254308223724
 Tennessee,Crockett County,38043.0,,19831.0,43868.0,54397.0,58750.0,38895.0,45375.0,,0.1825708746910095,0.1055155843496323,0.3597122430801392,0.423661082983017,0.1111111119389534,0.4354936480522156,0.5645063519477844,0.4184397161006928,0.2334515303373337,0.3481087386608124,0.4436619579792023,0.3544600903987885,0.0845070406794548,0.1173708885908127,,0.1440926790237427,,0.1479280740022659,,0.0494505502283573,,0.0683121010661125
 Tennessee,Cumberland County,40123.0,,20768.0,45539.0,44370.0,52070.0,52018.0,78125.0,,0.1595267802476883,0.103192076086998,0.3357182145118713,0.4496422708034515,0.1114474385976791,0.3338990807533264,0.6661009192466736,0.3081643581390381,0.1621309071779251,0.529704749584198,0.3976440727710724,0.3683540225028992,0.0579433292150497,0.1760585755109787,,0.06569562107324599,,0.1357417106628418,,0.1222455427050591,,0.0881241410970688
 Tennessee,Davidson County,50484.0,55051.0,32332.0,64056.0,65903.0,67159.0,61308.0,47923.0,0.1483054906129837,0.1765902489423752,0.1860079914331436,0.360632061958313,0.3923413455486298,0.0610186047852039,0.6427225470542908,0.3572774529457092,0.3371514678001404,0.4704937636852264,0.1923547685146332,0.3483702838420868,0.407843828201294,0.1470149457454681,0.0967709273099899,0.0760286748409271,0.0852759778499603,0.0723719000816345,0.0831801220774651,0.0468949377536774,0.0477313958108425,0.042675256729126,0.0621104948222637
 Tennessee,DeKalb County,37640.0,,22531.0,38954.0,61637.0,69537.0,33906.0,,,0.2216882854700089,0.1260377317667007,0.3207547068595886,0.4399999976158142,0.1132075488567352,0.3885350227355957,0.6114649772644043,0.3211424648761749,0.2542667984962463,0.4245907366275787,0.2686980664730072,0.5207756161689758,0.0313942767679691,0.1791320443153381,,0.07724829018116,,0.2333545386791229,,0.0515021458268166,,0.0698330849409103
 Tennessee,Decatur County,38180.0,70179.0,19545.0,44861.0,47667.0,60893.0,42143.0,,,0.2090449631214142,0.1133250296115875,0.2814445793628693,0.486924022436142,0.1183063536882401,0.2895125448703766,0.7104874253273009,0.3305129706859589,0.302485466003418,0.3670015931129456,0.4973118305206299,0.3091397881507874,0.0282258056104183,0.1653225868940353,,0.1263146996498108,,0.2971236705780029,,0.004739336669445,,0.0834824070334435
 Tennessee,Dickson County,47137.0,105865.0,21545.0,52311.0,59050.0,72455.0,72982.0,67500.0,,0.159375935792923,0.1947202682495117,0.3642528355121613,0.3741826117038727,0.0668442696332932,0.4188695549964905,0.5811304450035095,0.3514732718467712,0.3232764601707459,0.3252502381801605,0.3265578150749207,0.4185271561145783,0.1012995690107346,0.1536154597997665,,0.0918062403798103,,0.1054100096225739,,0.0395869202911854,,0.0564034804701805
 Tennessee,Dyer County,42833.0,100234.0,20512.0,48596.0,61152.0,61009.0,47903.0,37326.0,,0.1864484399557114,0.1193507313728333,0.3459579944610596,0.48026734590530396,0.0544239319860935,0.39915731549263,0.6008427143096924,0.3915298283100128,0.2814174592494965,0.3270527124404907,0.3487642109394074,0.4444880485534668,0.0635543316602707,0.1431934088468552,,0.1395838707685471,,0.1036105826497078,,0.0059880241751671,,0.0811473503708839
 Tennessee,Fayette County,55972.0,37188.0,20702.0,58473.0,75969.0,74607.0,93542.0,83750.0,,0.1495622396469116,0.1630399525165558,0.3754465878009796,0.3952581882476807,0.0662552788853645,0.4430379867553711,0.5569620132446289,0.3294266760349274,0.3143807351589203,0.3561925888061523,0.3075181245803833,0.5018116235733032,0.0670289844274521,0.1236413046717644,,0.1018273010849953,,0.0800615400075912,,0.0815295800566673,,0.0834886357188225
 Tennessee,Fentress County,31714.0,46838.0,15233.0,32604.0,40417.0,48412.0,40703.0,47448.0,,0.2333787977695465,0.1424600481987,0.3961084187030792,0.4225156307220459,0.0389159135520458,0.2541152238845825,0.7458847761154175,0.3334449231624603,0.1827920973300934,0.4837629795074463,0.4127450883388519,0.3617646992206574,0.0117647061124444,0.2137254923582077,,0.1452386230230331,,0.1704418063163757,,0.0530973449349403,,0.08365398645401
 Tennessee,Franklin County,44837.0,,21418.0,49534.0,50833.0,53625.0,62361.0,55870.0,,0.1622533351182938,0.1963070929050446,0.2973760962486267,0.3722060322761536,0.1341107934713364,0.4186205267906189,0.5813794732093811,0.360148698091507,0.2660222947597504,0.3738290071487427,0.3196261823177338,0.3822429776191711,0.1088785082101822,0.1892523318529129,,0.1062091141939163,,0.1349855065345764,,0.0050864699296653,,0.0848639756441116
 Tennessee,Gibson County,38854.0,70179.0,20440.0,45472.0,60091.0,53750.0,40383.0,57540.0,,0.1867639124393463,0.1169411763548851,0.3543529510498047,0.4505882263183594,0.0781176462769508,0.3803211450576782,0.6196788549423218,0.3716362416744232,0.2593566477298737,0.3690071105957031,0.3755249083042145,0.4022195637226105,0.0917816460132599,0.1304739117622376,,0.1066931709647179,,0.1316966265439987,,0.0560578666627407,,0.0798098891973495
 Tennessee,Giles County,40635.0,77656.0,21197.0,47531.0,50255.0,57274.0,48393.0,63717.0,,0.1673757284879684,0.1403429657220841,0.3912454843521118,0.4016245603561401,0.0667870044708252,0.3793329000473023,0.6206670999526978,0.3244761228561401,0.2877511382102966,0.3877727389335632,0.4006349146366119,0.3111111223697662,0.1123809516429901,0.1758730113506317,,0.1121679618954659,,0.1686999201774597,,0.0411764718592167,,0.0706735625863075
 Tennessee,Grainger County,37522.0,41083.0,19201.0,41738.0,53029.0,52451.0,56818.0,49500.0,,0.2023962140083313,0.1541218608617783,0.3249701261520386,0.3984468281269074,0.1224611699581146,0.2853547930717468,0.7146452069282532,0.2732606828212738,0.2715842425823212,0.45515507459640503,0.4393846094608307,0.3243076801300049,0.0627692341804504,0.1735384613275528,,0.1040184572339058,,0.1784759908914566,,0.0165975112468004,,0.0821072161197662
 Tennessee,Greene County,36711.0,63511.0,20770.0,41862.0,48820.0,51823.0,45147.0,71339.0,0.1683688163757324,0.1863151043653488,0.145796462893486,0.3384955823421478,0.3969026505947113,0.1188053116202354,0.4168980121612549,0.5831019878387451,0.3426865041255951,0.2466584444046021,0.4106550514698029,0.3316289186477661,0.3944484889507294,0.0869247615337372,0.1869978159666061,0.0954189300537109,0.0984816923737526,0.1930614709854126,0.1407508850097656,,0.0323590822517872,,0.0798062160611153
 Tennessee,Grundy County,28467.0,76250.0,15713.0,35587.0,37604.0,38222.0,39750.0,78942.0,,0.2800542414188385,0.0545112788677216,0.460526317358017,0.316729336977005,0.1682330816984177,0.311442106962204,0.6885578632354736,0.3695518672466278,0.1639042347669601,0.4665438830852509,0.3028503656387329,0.3087885975837708,0.1175771951675415,0.2707838416099548,,0.167373389005661,,0.2126993983983994,,0.00492610828951,,0.1127361357212067
 Tennessee,Hamblen County,39270.0,71250.0,19635.0,44642.0,48420.0,58904.0,46429.0,55469.0,,0.2117913067340851,0.1865983307361603,0.3684510290622711,0.3553530871868134,0.0895975679159164,0.3768645226955414,0.6231354475021362,0.3117915093898773,0.2701881527900696,0.4180203378200531,0.4074623286724091,0.3696565330028534,0.0691870525479317,0.1536940932273865,,0.0944801419973373,,0.0904784798622131,,0.0449374280869961,,0.0870301648974419
 Tennessee,Hamilton County,49434.0,67981.0,26027.0,58279.0,68378.0,77496.0,68076.0,69411.0,0.1317754983901978,0.1483696699142456,0.1736384481191635,0.3435859680175781,0.4208497405052185,0.0619258545339108,0.484203428030014,0.5157966017723083,0.3506523072719574,0.3500339984893799,0.2993136942386627,0.3389355838298798,0.4409430325031281,0.1156395897269249,0.1044817939400673,0.0950924456119537,0.0875485688447952,0.1145057529211044,0.1093781292438507,0.0216901749372482,0.040811724960804,0.0461998544633389,0.069273367524147
 Tennessee,Hancock County,27973.0,,13863.0,34450.0,45375.0,43616.0,31688.0,,,0.2725721299648285,0.0576923079788685,0.4057692289352417,0.3673076927661896,0.1692307740449905,0.2310305833816528,0.7689694166183472,0.3997856378555298,0.1554126441478729,0.4448017179965973,0.3807228803634644,0.2144578248262405,0.091566264629364,0.3132530152797699,,0.1895517110824585,,0.2375277131795883,,0.0,,0.1286173611879349
 Tennessee,Hardeman County,33566.0,74821.0,16605.0,43545.0,43274.0,44886.0,50075.0,53352.0,,0.2367513328790665,0.0911376476287842,0.3890634775161743,0.4003771245479584,0.1194217503070831,0.3487894833087921,0.6512104868888855,0.4198203980922699,0.1937139183282852,0.3864656686782837,0.4260027706623077,0.2655601799488068,0.09336099773645401,0.2150760740041733,,0.1322950422763825,,0.20664274692535398,,0.040425531566143,,0.1816721856594086
 Tennessee,Hardin County,37244.0,81250.0,15928.0,46321.0,41250.0,61705.0,66250.0,40270.0,,0.2220995724201202,0.1531335115432739,0.4250681102275848,0.3531335294246674,0.0686648488044739,0.2728608250617981,0.7271391749382019,0.3585845232009888,0.2474443018436432,0.393971174955368,0.3682195246219635,0.3567326068878174,0.0842373967170715,0.1908104717731476,,0.1277320832014084,,0.2840266227722168,,0.0476772598922253,,0.1214028745889664
 Tennessee,Hawkins County,37883.0,,20302.0,43212.0,50399.0,58947.0,54861.0,41827.0,,0.1922565847635269,0.1297109872102737,0.3489017486572266,0.4298265874385834,0.0915606915950775,0.3394355475902557,0.6605644822120667,0.3343791365623474,0.1959695965051651,0.4696512520313263,0.3643714189529419,0.3017736077308655,0.0800730288028717,0.2537819445133209,,0.1112133413553238,,0.1362992823123932,,0.0540540553629398,,0.0886493325233459
 Tennessee,Haywood County,35094.0,,14776.0,41503.0,48977.0,60254.0,44821.0,,,0.2095717936754227,0.129710778594017,0.3689745962619782,0.4215600490570068,0.0797545984387398,0.3510729670524597,0.6489270329475403,0.4763868153095245,0.2455022484064102,0.2781109511852264,0.3107960820198059,0.392584502696991,0.1123227924108505,0.1842966228723526,,0.1739408820867539,,0.1566150188446045,,0.0693877562880516,,0.07156168669462201
 Tennessee,Henderson County,41478.0,32250.0,21041.0,47003.0,55667.0,60463.0,55969.0,42193.0,,0.2068402767181397,0.0887134224176407,0.3376683592796326,0.4486762583255768,0.1249419450759888,0.3803147077560425,0.6196852922439575,0.3770663738250732,0.2786670029163361,0.3442665934562683,0.2964449524879456,0.4208715558052063,0.0722477063536644,0.2104357779026032,,0.0925453081727028,,0.1613205373287201,,0.0253807101398706,,0.0938461571931839
 Tennessee,Henry County,38378.0,42321.0,20175.0,48176.0,46159.0,45110.0,52054.0,56354.0,,0.1938849538564682,0.1197783425450325,0.3815004229545593,0.3708439767360687,0.1278772354125977,0.3441697955131531,0.6558302044868469,0.350104421377182,0.2673248648643494,0.3825707137584686,0.3879151344299316,0.4257380068302155,0.0479704812169075,0.138376384973526,,0.0841187685728073,,0.2008228003978729,,0.0287836585193872,,0.0787053555250168
 Tennessee,Hickman County,37546.0,62639.0,17961.0,41995.0,51404.0,46856.0,39063.0,51875.0,,0.2291463911533356,0.1960486322641373,0.2796352505683899,0.411347508430481,0.1129685938358307,0.43687373399734497,0.563126266002655,0.3268356025218964,0.28947368264198303,0.3836907148361206,0.4403669834136963,0.3463302850723267,0.1299694180488586,0.0833333358168602,,0.1585977375507355,,0.1376226991415024,,0.0,,0.0742328986525536
 Tennessee,Houston County,40680.0,50125.0,16130.0,46953.0,52446.0,52679.0,50714.0,45000.0,,0.2090000063180924,0.0420875437557697,0.4208754301071167,0.4208754301071167,0.1161616146564484,0.2721962630748749,0.7278037667274475,0.4662681519985199,0.2169086188077927,0.3168232142925263,0.3587628901004791,0.4123711287975311,0.047422681003809,0.1814433038234711,,0.1195792332291603,,0.2436389774084091,,0.0,,0.074197456240654
 Tennessee,Humphreys County,40995.0,,23250.0,45542.0,44591.0,84566.0,69074.0,59375.0,,0.1848147958517075,0.0768105313181877,0.3591806888580322,0.4674469530582428,0.0965618118643761,0.3267233371734619,0.6732766628265381,0.4017412960529327,0.2019071280956268,0.3963515758514404,0.4379210770130158,0.3580365777015686,0.059672761708498,0.144369587302208,,0.0876012668013573,,0.2132071256637573,,0.0142450146377087,,0.0800999626517296
